kind	pascalName	pascalValue	language	mnemonic	context	status	javaAnalog	note
mnemonic			UKRAIN	м	UKRAIN:DIALOG:dlgPhoneBook:2876	prototype to replace	none; resource binding pending	Language-specific resource mnemonic.
mnemonic			UKRAIN	К	UKRAIN:DIALOG:dlgPhoneBook:2877	prototype to replace	none; resource binding pending	Language-specific resource mnemonic.
mnemonic			UKRAIN	Н	UKRAIN:DIALOG:dlgManualDial:2884	prototype to replace	none; resource binding pending	Language-specific resource mnemonic.
mnemonic			UKRAIN	К	UKRAIN:DIALOG:dlgManualDial:2885	prototype to replace	none; resource binding pending	Language-specific resource mnemonic.
mnemonic			UKRAIN	г	UKRAIN:DIALOG:dlgManualDial:2887	prototype to replace	none; resource binding pending	Language-specific resource mnemonic.
mnemonic			UKRAIN	В	UKRAIN:DIALOG:dlgCalculator:2893	prototype to replace	none; resource binding pending	Language-specific resource mnemonic.
mnemonic			UKRAIN	D	UKRAIN:DIALOG:dlgCalculator:2895	prototype to replace	none; resource binding pending	Language-specific resource mnemonic.
mnemonic			UKRAIN	H	UKRAIN:DIALOG:dlgCalculator:2896	prototype to replace	none; resource binding pending	Language-specific resource mnemonic.
mnemonic			UKRAIN	B	UKRAIN:DIALOG:dlgCalculator:2897	prototype to replace	none; resource binding pending	Language-specific resource mnemonic.
mnemonic			UKRAIN	O	UKRAIN:DIALOG:dlgCalculator:2898	prototype to replace	none; resource binding pending	Language-specific resource mnemonic.
mnemonic			UKRAIN	E	UKRAIN:DIALOG:dlgCalculator:2899	prototype to replace	none; resource binding pending	Language-specific resource mnemonic.
mnemonic			UKRAIN	T	UKRAIN:DIALOG:dlgCalculator:2900	prototype to replace	none; resource binding pending	Language-specific resource mnemonic.
mnemonic			UKRAIN	Ф	UKRAIN:DIALOG:dlgCalculator:2902	prototype to replace	none; resource binding pending	Language-specific resource mnemonic.
mnemonic			UKRAIN	ч	UKRAIN:DIALOG:dlgCalculator:2903	prototype to replace	none; resource binding pending	Language-specific resource mnemonic.
mnemonic			UKRAIN	С	UKRAIN:DIALOG:dlgCalculator:2904	prototype to replace	none; resource binding pending	Language-specific resource mnemonic.
mnemonic			UKRAIN	г	UKRAIN:DIALOG:dlgCalculator:2907	prototype to replace	none; resource binding pending	Language-specific resource mnemonic.
mnemonic			UKRAIN	D	UKRAIN:DIALOG:dlgCalcFormat:2913	prototype to replace	none; resource binding pending	Language-specific resource mnemonic.
mnemonic			UKRAIN	H	UKRAIN:DIALOG:dlgCalcFormat:2916	prototype to replace	none; resource binding pending	Language-specific resource mnemonic.
mnemonic			UKRAIN	B	UKRAIN:DIALOG:dlgCalcFormat:2919	prototype to replace	none; resource binding pending	Language-specific resource mnemonic.
mnemonic			UKRAIN	O	UKRAIN:DIALOG:dlgCalcFormat:2922	prototype to replace	none; resource binding pending	Language-specific resource mnemonic.
mnemonic			UKRAIN	E	UKRAIN:DIALOG:dlgCalcFormat:2925	prototype to replace	none; resource binding pending	Language-specific resource mnemonic.
mnemonic			UKRAIN	T	UKRAIN:DIALOG:dlgCalcFormat:2928	prototype to replace	none; resource binding pending	Language-specific resource mnemonic.
mnemonic			UKRAIN	К	UKRAIN:DIALOG:dlgCalcFormat:2930	prototype to replace	none; resource binding pending	Language-specific resource mnemonic.
mnemonic			UKRAIN	К	UKRAIN:DIALOG:dlgWindowManager:2936	prototype to replace	none; resource binding pending	Language-specific resource mnemonic.
mnemonic			UKRAIN	З	UKRAIN:DIALOG:dlgWindowManager:2937	prototype to replace	none; resource binding pending	Language-specific resource mnemonic.
mnemonic			UKRAIN	г	UKRAIN:DIALOG:dlgWindowManager:2939	prototype to replace	none; resource binding pending	Language-specific resource mnemonic.
mnemonic			UKRAIN	М	UKRAIN:DIALOG:dlgVolumeLabel:2945	prototype to replace	none; resource binding pending	Language-specific resource mnemonic.
mnemonic			UKRAIN	К	UKRAIN:DIALOG:dlgVolumeLabel:2946	prototype to replace	none; resource binding pending	Language-specific resource mnemonic.
mnemonic			UKRAIN	З	UKRAIN:DIALOG:dlgEditEnvironment:2954	prototype to replace	none; resource binding pending	Language-specific resource mnemonic.
mnemonic			UKRAIN	К	UKRAIN:DIALOG:dlgEditEnvironment:2955	prototype to replace	none; resource binding pending	Language-specific resource mnemonic.
mnemonic			UKRAIN	Н	UKRAIN:DIALOG:dlgEditEnvironment:2956	prototype to replace	none; resource binding pending	Language-specific resource mnemonic.
mnemonic			UKRAIN	Д	UKRAIN:DIALOG:dlgEditEnvironment:2957	prototype to replace	none; resource binding pending	Language-specific resource mnemonic.
mnemonic			UKRAIN	и	UKRAIN:DIALOG:dlgEditEnvironment:2958	prototype to replace	none; resource binding pending	Language-specific resource mnemonic.
mnemonic			UKRAIN	г	UKRAIN:DIALOG:dlgEditEnvironment:2960	prototype to replace	none; resource binding pending	Language-specific resource mnemonic.
mnemonic			UKRAIN	К	UKRAIN:DIALOG:dlgTetrisWinner:2967	prototype to replace	none; resource binding pending	Language-specific resource mnemonic.
mnemonic			UKRAIN	г	UKRAIN:DIALOG:dlgTetrisWinner:2969	prototype to replace	none; resource binding pending	Language-specific resource mnemonic.
mnemonic			UKRAIN	а	UKRAIN:DIALOG:dlgSplitFile:2975	prototype to replace	none; resource binding pending	Language-specific resource mnemonic.
mnemonic			UKRAIN	в	UKRAIN:DIALOG:dlgSplitFile:2978	prototype to replace	none; resource binding pending	Language-specific resource mnemonic.
mnemonic			UKRAIN	П	UKRAIN:DIALOG:dlgSplitFile:2979	prototype to replace	none; resource binding pending	Language-specific resource mnemonic.
mnemonic			UKRAIN	З	UKRAIN:DIALOG:dlgSplitFile:2980	prototype to replace	none; resource binding pending	Language-specific resource mnemonic.
mnemonic			UKRAIN	з	UKRAIN:DIALOG:dlgSplitFile:2984	prototype to replace	none; resource binding pending	Language-specific resource mnemonic.
mnemonic			UKRAIN	Ч	UKRAIN:DIALOG:dlgSplitFile:2987	prototype to replace	none; resource binding pending	Language-specific resource mnemonic.
mnemonic			UKRAIN	К	UKRAIN:DIALOG:dlgSplitFile:2989	prototype to replace	none; resource binding pending	Language-specific resource mnemonic.
mnemonic			UKRAIN	Д	UKRAIN:DIALOG:dlgSplitFile:2991	prototype to replace	none; resource binding pending	Language-specific resource mnemonic.
mnemonic			UKRAIN	г	UKRAIN:DIALOG:dlgSplitFile:2992	prototype to replace	none; resource binding pending	Language-specific resource mnemonic.
mnemonic			UKRAIN	а	UKRAIN:DIALOG:dlgCombineFile:2998	prototype to replace	none; resource binding pending	Language-specific resource mnemonic.
mnemonic			UKRAIN	К	UKRAIN:DIALOG:dlgCombineFile:2999	prototype to replace	none; resource binding pending	Language-specific resource mnemonic.
mnemonic			UKRAIN	Д	UKRAIN:DIALOG:dlgCombineFile:3001	prototype to replace	none; resource binding pending	Language-specific resource mnemonic.
mnemonic			UKRAIN	г	UKRAIN:DIALOG:dlgCombineFile:3002	prototype to replace	none; resource binding pending	Language-specific resource mnemonic.
mnemonic			UKRAIN	K	UKRAIN:DIALOG:dlgNextSection:3009	prototype to replace	none; resource binding pending	Language-specific resource mnemonic.
mnemonic			UKRAIN	Д	UKRAIN:DIALOG:dlgNextSection:3011	prototype to replace	none; resource binding pending	Language-specific resource mnemonic.
mnemonic			UKRAIN	г	UKRAIN:DIALOG:dlgNextSection:3012	prototype to replace	none; resource binding pending	Language-specific resource mnemonic.
mnemonic			UKRAIN	К	UKRAIN:DIALOG:dlgPentixTop10:3017	prototype to replace	none; resource binding pending	Language-specific resource mnemonic.
mnemonic			UKRAIN	К	UKRAIN:DIALOG:dlgTetrisTop10:3023	prototype to replace	none; resource binding pending	Language-specific resource mnemonic.
mnemonic			UKRAIN	П	UKRAIN:DIALOG:dlgUUDecode:3030	prototype to replace	none; resource binding pending	Language-specific resource mnemonic.
mnemonic			UKRAIN	р	UKRAIN:DIALOG:dlgUUDecode:3032	prototype to replace	none; resource binding pending	Language-specific resource mnemonic.
mnemonic			UKRAIN	В	UKRAIN:DIALOG:dlgUUDecode:3033	prototype to replace	none; resource binding pending	Language-specific resource mnemonic.
mnemonic			UKRAIN	З	UKRAIN:DIALOG:dlgUUDecode:3034	prototype to replace	none; resource binding pending	Language-specific resource mnemonic.
mnemonic			UKRAIN	К	UKRAIN:DIALOG:dlgUUDecode:3036	prototype to replace	none; resource binding pending	Language-specific resource mnemonic.
mnemonic			UKRAIN	Д	UKRAIN:DIALOG:dlgUUDecode:3038	prototype to replace	none; resource binding pending	Language-specific resource mnemonic.
mnemonic			UKRAIN	г	UKRAIN:DIALOG:dlgUUDecode:3039	prototype to replace	none; resource binding pending	Language-specific resource mnemonic.
mnemonic			UKRAIN	К	UKRAIN:DIALOG:dlgUUEncode:3045	prototype to replace	none; resource binding pending	Language-specific resource mnemonic.
mnemonic			UKRAIN	р	UKRAIN:DIALOG:dlgUUEncode:3047	prototype to replace	none; resource binding pending	Language-specific resource mnemonic.
mnemonic			UKRAIN	ц	UKRAIN:DIALOG:dlgUUEncode:3048	prototype to replace	none; resource binding pending	Language-specific resource mnemonic.
mnemonic			UKRAIN	т	UKRAIN:DIALOG:dlgUUEncode:3049	prototype to replace	none; resource binding pending	Language-specific resource mnemonic.
mnemonic			UKRAIN	ф	UKRAIN:DIALOG:dlgUUEncode:3051	prototype to replace	none; resource binding pending	Language-specific resource mnemonic.
mnemonic			UKRAIN	Н	UKRAIN:DIALOG:dlgUUEncode:3053	prototype to replace	none; resource binding pending	Language-specific resource mnemonic.
mnemonic			UKRAIN	г	UKRAIN:DIALOG:dlgUUEncode:3054	prototype to replace	none; resource binding pending	Language-specific resource mnemonic.
mnemonic			UKRAIN	ж	UKRAIN:DIALOG:dlgUUEncode:3055	prototype to replace	none; resource binding pending	Language-specific resource mnemonic.
mnemonic			UKRAIN	л	UKRAIN:DIALOG:dlgUUEncode:3056	prototype to replace	none; resource binding pending	Language-specific resource mnemonic.
mnemonic			UKRAIN	6	UKRAIN:DIALOG:dlgUUEncode:3057	prototype to replace	none; resource binding pending	Language-specific resource mnemonic.
mnemonic			UKRAIN	и	UKRAIN:DIALOG:dlgUUEncode:3059	prototype to replace	none; resource binding pending	Language-specific resource mnemonic.
mnemonic			UKRAIN	Р	UKRAIN:DIALOG:dlgUUEncode:3061	prototype to replace	none; resource binding pending	Language-specific resource mnemonic.
mnemonic			UKRAIN	D	UKRAIN:DIALOG:dlgUUEncode:3064	prototype to replace	none; resource binding pending	Language-specific resource mnemonic.
mnemonic			UKRAIN	U	UKRAIN:DIALOG:dlgUUEncode:3065	prototype to replace	none; resource binding pending	Language-specific resource mnemonic.
mnemonic			UKRAIN	В	UKRAIN:DIALOG:dlgUUEncode:3068	prototype to replace	none; resource binding pending	Language-specific resource mnemonic.
mnemonic			UKRAIN	К	UKRAIN:DIALOG:dlgUUEncode:3070	prototype to replace	none; resource binding pending	Language-specific resource mnemonic.
mnemonic			UKRAIN	Д	UKRAIN:DIALOG:dlgUUEncode:3072	prototype to replace	none; resource binding pending	Language-specific resource mnemonic.
mnemonic			UKRAIN	г	UKRAIN:DIALOG:dlgUUEncode:3073	prototype to replace	none; resource binding pending	Language-specific resource mnemonic.
mnemonic			UKRAIN	в	UKRAIN:DIALOG:dlgOverwriteQuery:3079	prototype to replace	none; resource binding pending	Language-specific resource mnemonic.
mnemonic			UKRAIN	в	UKRAIN:DIALOG:dlgOverwriteQuery:3079	prototype to replace	none; resource binding pending	Language-specific resource mnemonic.
mnemonic			UKRAIN	П	UKRAIN:DIALOG:dlgOverwriteQuery:3081	prototype to replace	none; resource binding pending	Language-specific resource mnemonic.
mnemonic			UKRAIN	Д	UKRAIN:DIALOG:dlgOverwriteQuery:3082	prototype to replace	none; resource binding pending	Language-specific resource mnemonic.
mnemonic			UKRAIN	I	UKRAIN:DIALOG:dlgOverwriteQuery:3084	prototype to replace	none; resource binding pending	Language-specific resource mnemonic.
mnemonic			UKRAIN	р	UKRAIN:DIALOG:dlgOverwriteQuery:3085	prototype to replace	none; resource binding pending	Language-specific resource mnemonic.
mnemonic			UKRAIN	К	UKRAIN:DIALOG:dlgAppendQuery:3105	prototype to replace	none; resource binding pending	Language-specific resource mnemonic.
mnemonic			UKRAIN	С	UKRAIN:DIALOG:dlgAppendQuery:3106	prototype to replace	none; resource binding pending	Language-specific resource mnemonic.
mnemonic			UKRAIN	Ф	UKRAIN:DIALOG:dlgAdvancedFilter:3113	prototype to replace	none; resource binding pending	Language-specific resource mnemonic.
mnemonic			UKRAIN	Р	UKRAIN:DIALOG:dlgAdvancedFilter:3116	prototype to replace	none; resource binding pending	Language-specific resource mnemonic.
mnemonic			UKRAIN	Д	UKRAIN:DIALOG:dlgAdvancedFilter:3117	prototype to replace	none; resource binding pending	Language-specific resource mnemonic.
mnemonic			UKRAIN	O	UKRAIN:DIALOG:dlgAdvancedFilter:3118	prototype to replace	none; resource binding pending	Language-specific resource mnemonic.
mnemonic			UKRAIN	К	UKRAIN:DIALOG:dlgAdvancedFilter:3120	prototype to replace	none; resource binding pending	Language-specific resource mnemonic.
mnemonic			UKRAIN	З	UKRAIN:DIALOG:dlgAdvancedFilter:3121	prototype to replace	none; resource binding pending	Language-specific resource mnemonic.
mnemonic			UKRAIN	Ш	UKRAIN:DIALOG:dlgViewerFind:3127	prototype to replace	none; resource binding pending	Language-specific resource mnemonic.
mnemonic			UKRAIN	Ш	UKRAIN:DIALOG:dlgViewerFind:3129	prototype to replace	none; resource binding pending	Language-specific resource mnemonic.
mnemonic			UKRAIN	Р	UKRAIN:DIALOG:dlgViewerFind:3132	prototype to replace	none; resource binding pending	Language-specific resource mnemonic.
mnemonic			UKRAIN	р	UKRAIN:DIALOG:dlgViewerFind:3132	prototype to replace	none; resource binding pending	Language-specific resource mnemonic.
mnemonic			UKRAIN	с	UKRAIN:DIALOG:dlgViewerFind:3133	prototype to replace	none; resource binding pending	Language-specific resource mnemonic.
mnemonic			UKRAIN	В	UKRAIN:DIALOG:dlgViewerFind:3134	prototype to replace	none; resource binding pending	Language-specific resource mnemonic.
mnemonic			UKRAIN	г	UKRAIN:DIALOG:dlgViewerFind:3136	prototype to replace	none; resource binding pending	Language-specific resource mnemonic.
mnemonic			UKRAIN	В	UKRAIN:DIALOG:dlgViewerFind:3142	prototype to replace	none; resource binding pending	Language-specific resource mnemonic.
mnemonic			UKRAIN	Н	UKRAIN:DIALOG:dlgViewerFind:3143	prototype to replace	none; resource binding pending	Language-specific resource mnemonic.
mnemonic			UKRAIN	O	UKRAIN:DIALOG:dlgViewerFind:3147	prototype to replace	none; resource binding pending	Language-specific resource mnemonic.
mnemonic			UKRAIN	г	UKRAIN:DIALOG:dlgViewerFind:3149	prototype to replace	none; resource binding pending	Language-specific resource mnemonic.
mnemonic			UKRAIN	I	UKRAIN:DIALOG:dlgPanelSortSetup:3155	prototype to replace	none; resource binding pending	Language-specific resource mnemonic.
mnemonic			UKRAIN	Р	UKRAIN:DIALOG:dlgPanelSortSetup:3156	prototype to replace	none; resource binding pending	Language-specific resource mnemonic.
mnemonic			UKRAIN	м	UKRAIN:DIALOG:dlgPanelSortSetup:3157	prototype to replace	none; resource binding pending	Language-specific resource mnemonic.
mnemonic			UKRAIN	Ч	UKRAIN:DIALOG:dlgPanelSortSetup:3158	prototype to replace	none; resource binding pending	Language-specific resource mnemonic.
mnemonic			UKRAIN	с	UKRAIN:DIALOG:dlgPanelSortSetup:3159	prototype to replace	none; resource binding pending	Language-specific resource mnemonic.
mnemonic			UKRAIN	д	UKRAIN:DIALOG:dlgPanelSortSetup:3160	prototype to replace	none; resource binding pending	Language-specific resource mnemonic.
mnemonic			UKRAIN	О	UKRAIN:DIALOG:dlgPanelSortSetup:3161	prototype to replace	none; resource binding pending	Language-specific resource mnemonic.
mnemonic			UKRAIN	Н	UKRAIN:DIALOG:dlgPanelSortSetup:3162	prototype to replace	none; resource binding pending	Language-specific resource mnemonic.
mnemonic			UKRAIN	ш	UKRAIN:DIALOG:dlgPanelSortSetup:3166	prototype to replace	none; resource binding pending	Language-specific resource mnemonic.
mnemonic			UKRAIN	г	UKRAIN:DIALOG:dlgPanelSortSetup:3167	prototype to replace	none; resource binding pending	Language-specific resource mnemonic.
mnemonic			UKRAIN	в	UKRAIN:DIALOG:dlgPanelSortSetup:3168	prototype to replace	none; resource binding pending	Language-specific resource mnemonic.
mnemonic			UKRAIN	т	UKRAIN:DIALOG:dlgPanelSortSetup:3169	prototype to replace	none; resource binding pending	Language-specific resource mnemonic.
mnemonic			UKRAIN	1	UKRAIN:DIALOG:dlgPanelSortSetup:3180	prototype to replace	none; resource binding pending	Language-specific resource mnemonic.
mnemonic			UKRAIN	2	UKRAIN:DIALOG:dlgPanelSortSetup:3188	prototype to replace	none; resource binding pending	Language-specific resource mnemonic.
